,Unnamed: 0,url,book,author
3,3,http://lib.ru/INPROZ/../ORWELL/1984_estonian.txt,1984 (на эстонском),Оруэлл Джордж
4,4,http://lib.ru/INPROZ/../ORWELL/Spain1.txt,Вспоминая войну в Испании,Оруэлл Джордж
5,5,http://lib.ru/INPROZ/../ORWELL/Spain2.txt,Памяти Каталонии (главы из книги),Оруэлл Джордж
6,6,http://lib.ru/INPROZ/../ORWELL/elefant.txt,Как я стрелял в слона,Оруэлл Джордж
7,7,http://lib.ru/INPROZ/../ORWELL/kaznx.txt,Казнь через повешение,Оруэлл Джордж
8,8,http://lib.ru/INPROZ/../ORWELL/polityk.txt,Политика и английский язык. 1946 г.,Оруэлл Джордж
9,9,http://lib.ru/INPROZ/../ORWELL/../INPROZ/DALOSH/1985.txt,Дьердь Далош. 1985,Оруэлл Джордж
10,10,http://lib.ru/INPROZ/../ORWELL/http://orwell.ru/,The BiggEST site about George Orwell (maintaned by O.Dag),Оруэлл Джордж
11,11,http://lib.ru/INPROZ/../ORWELL/http://www.premier.net/~slash/orwell/index.html,Orwell Reader at premier.net,Оруэлл Джордж
12,12,http://lib.ru/INPROZ/../ORWELL/orwell.txt,Copy of Orwell Reader main page,Оруэлл Джордж
13,13,http://lib.ru/INPROZ/../ORWELL/http://etext.lib.virginia.edu,UVa Electronic Text Center,Оруэлл Джордж
14,14,http://lib.ru/INPROZ/../ORWELL/http://www.hot.ee/utkasmerti/Politika.htm,"Оруэлл об Испании в Библиотека ""Sensational News (by Utkasmerti)""",Оруэлл Джордж
15,15,http://lib.ru/INPROZ/../ORWELL/http://www.cl.ut.ee/en/1984/,1984 (Estonian translation),Оруэлл Джордж
0,0,http://lib.ru/NEWPROZA/KINZBURSKAYA/doroga.txt,Дорога на высоту,Кинзбурская Инна
1,1,http://lib.ru/NEWPROZA/KINZBURSKAYA/one_year.txt,Один год в Израиле (записки репатрианта),Кинзбурская Инна
0,0,http://lib.ru/FILOSOF/DARRIDA/ekonomia.txt,От экономии ограниченной к всеобщей экономии,Жак Деррида
1,1,http://lib.ru/FILOSOF/DARRIDA/http://www.russianparis.com/litterature/authors/derrida.shtml,"Жак Деррида во ""Французской библиотеке""",Жак Деррида
0,0,http://lib.ru/INOFANT/ROBINSON_K/r_robinson_a_history_of_the_twentieth_century.txt,"История ХХ века, с иллюстрациями","Робинсон, Ким"
0,0,http://lib.ru/INPROZ/WOJNICH/owod.txt,Овод,Войнич Лилиан Этель
1,1,http://lib.ru/INPROZ/WOJNICH/owod_engl.txt,The Gadfly (engl),Войнич Лилиан Этель
2,2,http://lib.ru/INPROZ/WOJNICH/book.txt,Прерванная дружба,Войнич Лилиан Этель
3,3,http://lib.ru/INPROZ/WOJNICH/shoes.txt,Сними обувь твою,Войнич Лилиан Этель
0,0,http://lib.ru/INPROZ/KAZANDAKIS/iskushenie_hrista.txt,Последнее искушение Христа,Казандзакис Н.
0,0,http://lib.ru/TALES/../MARKUSHIN/copyright.txt,Copyright notice,Юрий Маркушин
1,1,http://lib.ru/TALES/../MARKUSHIN/veyana.txt,1. Приключения княжны Веяны,Юрий Маркушин
2,2,http://lib.ru/TALES/../MARKUSHIN/rakowina.txt,2. Тайна волшебной раковины,Юрий Маркушин
3,3,http://lib.ru/TALES/../MARKUSHIN/princess/,Тайна волшебной раковины (Интерактивное приключение),Юрий Маркушин
4,4,http://lib.ru/TALES/../MARKUSHIN/veyana3.txt,3. Тайна волшебной книги,Юрий Маркушин
5,5,http://lib.ru/TALES/../MARKUSHIN/http://www-sbras.nsc.ru/HBC/pril/pril.html,Детская сказочная фантастика - Юрий Маркушин,Юрий Маркушин
0,0,http://lib.ru/PRIKL/KRIGER/swet.txt,Свет,Кригер Евгений
0,0,http://lib.ru/POEEAST/ABULFARADZH/kniga_zanimatel_nyh_istorij1.txt,Книга занимательных историй,Абуль-Фарадж
0,0,http://lib.ru/PRIKL/MINC/nevedomoe_plemya.txt,Неведомое миру племя,Минц Лев
0,0,http://lib.ru/INOFANT/CHANDLER_B/04-40.txt,Дрейф,"Чандлер, Бертрам"
1,1,http://lib.ru/INOFANT/CHANDLER_B/11-89.txt,Половина пары,"Чандлер, Бертрам"
2,2,http://lib.ru/INOFANT/CHANDLER_B/26-15.txt,Половина пары,"Чандлер, Бертрам"
3,3,http://lib.ru/INOFANT/CHANDLER_B/12-37.txt,Клетка,"Чандлер, Бертрам"
4,4,http://lib.ru/INOFANT/CHANDLER_B/r_razumen.txt,Разумен тот...,"Чандлер, Бертрам"
0,0,http://lib.ru/NEWPROZA/MEDWEDEW_G/zagar.txt,Ядерный загар,Медведев Григорий
1,1,http://lib.ru/NEWPROZA/MEDWEDEW_G/../../MEMUARY/CHERNOBYL/medvedev.txt,Чернобыльская тетрадь,Медведев Григорий
2,2,http://lib.ru/NEWPROZA/MEDWEDEW_G/energoblok.txt,Энергоблок,Медведев Григорий
0,0,http://lib.ru/RUSS_DETEKTIW/SHAHOW/palachi.txt,Таллинские палачи,Шахов Андрей
1,1,http://lib.ru/RUSS_DETEKTIW/SHAHOW/palachi2.txt,Таллинские палачи-2,Шахов Андрей
2,2,http://lib.ru/RUSS_DETEKTIW/SHAHOW/../../NEWPROZA/SHAHOW/,Андрей Шахов: рассказы,Шахов Андрей
0,0,http://lib.ru/RUSSLIT/DOROSHEWICH/skazki.txt,Сказки и легенды,Дорошевич Влас
1,1,http://lib.ru/RUSSLIT/DOROSHEWICH/r_delo.txt,Дело о людоедстве,Дорошевич Влас
2,2,http://lib.ru/RUSSLIT/DOROSHEWICH/http://booknik.ru/reviews/non-fiction/?id=29130,"Рецензия на ""Booknik.ru"": Король фельетона возвращается (Влас Дорошевич. Воспоминания)",Дорошевич Влас
0,0,http://lib.ru/INPROZ/HORNBI/r_faith.txt,Вера,Хорнби Ник
0,0,http://lib.ru/INPROZ/KLEJST/die_marquise_von_o_rus.txt,Маркиза д'О,Клейст Генрих фон
1,1,http://lib.ru/INPROZ/KLEJST/kohlhaas_rus.txt,Михаэль Кольхаас,Клейст Генрих фон
0,0,http://lib.ru/INPROZ/SHNURRE/shnurre.txt,Когда отцовы усы еще были рыжими,Шнурре Вольфдитрих
0,0,http://lib.ru/PRIKL/KUBANSKIJ/komanda_ostalas__na_sudne.txt,Команда осталась на судне,Кубанский Георгий
0,0,http://lib.ru/TALES/../PRIKL/KISELEW_W/dewochka_i_pticelet.txt,Девочка и птицелет,Владимир Киселев
0,0,http://lib.ru/INPROZ/PYNCHON/copyright.txt,Copyright notice,Пинчон Томас
1,1,http://lib.ru/INPROZ/PYNCHON/v.txt,В.,Пинчон Томас
2,2,http://lib.ru/INPROZ/PYNCHON/49.txt,Когда объявят лот 49,Пинчон Томас
0,0,http://lib.ru/RUFANT/BUSHKOW/knight.txt,1. Рыцарь из ниоткуда,Бушков Александр
1,1,http://lib.ru/RUFANT/BUSHKOW/ostrow.txt,2. Летающие острова,Бушков Александр
2,2,http://lib.ru/RUFANT/BUSHKOW/swarog3.txt,3. Нечаянный король,Бушков Александр
3,3,http://lib.ru/RUFANT/BUSHKOW/swarog4.txt,4. Чужие берега,Бушков Александр
4,4,http://lib.ru/RUFANT/BUSHKOW/swarog5.txt,5. Чужие паруса,Бушков Александр
5,5,http://lib.ru/RUFANT/BUSHKOW/swarog6.txt,6. Чужие зеркала,Бушков Александр
6,6,http://lib.ru/RUFANT/BUSHKOW/wolf.txt,Волчья стая,Бушков Александр
7,7,http://lib.ru/RUFANT/BUSHKOW/tost.txt,Четвертый тост,Бушков Александр
8,8,http://lib.ru/RUFANT/BUSHKOW/bul_dozh_ya_hvatka.txt,Бульдожья схватка,Бушков Александр
9,9,http://lib.ru/RUFANT/BUSHKOW/stervyatnik.txt,Стервятник,Бушков Александр
10,10,http://lib.ru/RUFANT/BUSHKOW/dartanian1.txt,1. Д'Артаньян -- гвардеец кардинала,Бушков Александр
11,11,http://lib.ru/RUFANT/BUSHKOW/dartanian2.txt,2. Д'Артаньян -- гвардеец кардинала,Бушков Александр
12,12,http://lib.ru/RUFANT/BUSHKOW/bushkov.txt,"Первая встреча, последняя встреча",Бушков Александр
13,13,http://lib.ru/RUFANT/BUSHKOW/46-17.txt,Последний вечер с Натали,Бушков Александр
14,14,http://lib.ru/RUFANT/BUSHKOW/she_run.txt,А она бежала,Бушков Александр
15,15,http://lib.ru/RUFANT/BUSHKOW/anastasy.txt,Анастасия,Бушков Александр
16,16,http://lib.ru/RUFANT/BUSHKOW/fiancee.txt,Баллада о счастливой невесте,Бушков Александр
17,17,http://lib.ru/RUFANT/BUSHKOW/meadow.txt,Брежнин луг,Бушков Александр
18,18,http://lib.ru/RUFANT/BUSHKOW/46-22.txt,Ваш уютный дом,Бушков Александр
19,19,http://lib.ru/RUFANT/BUSHKOW/vel_gep.txt,Великолепные гепарды,Бушков Александр
20,20,http://lib.ru/RUFANT/BUSHKOW/evening.txt,Вечер для троих,Бушков Александр
21,21,http://lib.ru/RUFANT/BUSHKOW/wolf_sun.txt,Волчье солнышко,Бушков Александр
22,22,http://lib.ru/RUFANT/BUSHKOW/almighty.txt,Все могут короли,Бушков Александр
23,23,http://lib.ru/RUFANT/BUSHKOW/albatros.txt,Господа альбатросы,Бушков Александр
24,24,http://lib.ru/RUFANT/BUSHKOW/16-16.txt,Дети тумана,Бушков Александр
25,25,http://lib.ru/RUFANT/BUSHKOW/46-23.txt,"Домой, где римская дорога",Бушков Александр
26,26,http://lib.ru/RUFANT/BUSHKOW/bugaboo.txt,Из жизни пугал,Бушков Александр
27,27,http://lib.ru/RUFANT/BUSHKOW/43-18.txt,Кавалерийская былина,Бушков Александр
28,28,http://lib.ru/RUFANT/BUSHKOW/stthouse.txt,Казенный дом,Бушков Александр
29,29,http://lib.ru/RUFANT/BUSHKOW/46-19.txt,Как рыцарь средних лет собрался на дракона,Бушков Александр
30,30,http://lib.ru/RUFANT/BUSHKOW/general.txt,Как хорошо быть генералом,Бушков Александр
31,31,http://lib.ru/RUFANT/BUSHKOW/mainland.txt,Континент,Бушков Александр
32,32,http://lib.ru/RUFANT/BUSHKOW/46-18.txt,Костер на сером берегу,Бушков Александр
33,33,http://lib.ru/RUFANT/BUSHKOW/lghtroom.txt,Кошка в светлой комнате,Бушков Александр
34,34,http://lib.ru/RUFANT/BUSHKOW/curious.txt,Курьез на фоне феномена,Бушков Александр
35,35,http://lib.ru/RUFANT/BUSHKOW/maze.txt,Лабиринт,Бушков Александр
36,36,http://lib.ru/RUFANT/BUSHKOW/marshals.txt,Лунные маршалы,Бушков Александр
37,37,http://lib.ru/RUFANT/BUSHKOW/trivremeni.txt,Меж трех времен,Бушков Александр
38,38,http://lib.ru/RUFANT/BUSHKOW/demigod.txt,Наследство полубога,Бушков Александр
39,39,http://lib.ru/RUFANT/BUSHKOW/46-21.txt,Пересечение пути,Бушков Александр
40,40,http://lib.ru/RUFANT/BUSHKOW/46-20.txt,Планета по имени Артемон,Бушков Александр
41,41,http://lib.ru/RUFANT/BUSHKOW/hussar.txt,Примостившийся на стенке гусар,Бушков Александр
42,42,http://lib.ru/RUFANT/BUSHKOW/chronicl.txt,Провинциальная хроника начала осени,Бушков Александр
43,43,http://lib.ru/RUFANT/BUSHKOW/knights.txt,Рыцари ордена лопаты,Бушков Александр
44,44,http://lib.ru/RUFANT/BUSHKOW/stndfire.txt,Стоять в огне,Бушков Александр
45,45,http://lib.ru/RUFANT/BUSHKOW/trinkoma.txt,Тринкомали,Бушков Александр
46,46,http://lib.ru/RUFANT/BUSHKOW/drg_died.txt,Умирал дракон,Бушков Александр
47,47,http://lib.ru/RUFANT/BUSHKOW/rossia.txt,"Россия, которой не было: загадки, версии, гипотезы",Бушков Александр
48,48,http://lib.ru/RUFANT/BUSHKOW/legend.txt,Легенды грустный плен,Бушков Александр
49,49,http://lib.ru/RUFANT/BUSHKOW/rec_pir.txt,"Рецензия: Александр Бушков ""Возвращение пираньи""",Бушков Александр
50,50,http://lib.ru/RUFANT/BUSHKOW/http://www.bushkov.ru,Миры Александра Бушкова. Официальный сайт,Бушков Александр
51,51,http://lib.ru/RUFANT/BUSHKOW/http://www.talar.sitecity.ru,"Фанклуб Александра Бушкова ""Сварог""",Бушков Александр
52,52,http://lib.ru/RUFANT/BUSHKOW/http://www.grafoman.sitecity.ru,"Проект ""Александр Бушков, время учеников""",Бушков Александр
0,0,http://lib.ru/INPROZ/MARKTWAIN/adventtomsaw_eng.txt,The Adventures of Tom Sawyer,Твен Марк
1,1,http://lib.ru/INPROZ/MARKTWAIN/adventhuckfinn_eng.txt,The Adventures of Huckleberry Finn,Твен Марк
2,2,http://lib.ru/INPROZ/MARKTWAIN/tom-sysh.txt,Том Сойер - сыщик,Твен Марк
3,3,http://lib.ru/INPROZ/MARKTWAIN/tomsawdetect_eng.txt,"Tom Sawyer, Detective",Твен Марк
4,4,http://lib.ru/INPROZ/MARKTWAIN/tomsawabroad_eng.txt,Tom Sawyer Abroad,Твен Марк
5,5,http://lib.ru/INPROZ/MARKTWAIN/dark.txt,Жанна д'Арк,Твен Марк
6,6,http://lib.ru/INPROZ/MARKTWAIN/misisipi.txt,Старые времена на Миссисипи,Твен Марк
7,7,http://lib.ru/INPROZ/MARKTWAIN/gildage.txt,"Марк Твен, Чарльз Дэдли Уорнер. Позолоченный век",Твен Марк
8,8,http://lib.ru/INPROZ/MARKTWAIN/letters.txt,Письма с Земли,Твен Марк
9,9,http://lib.ru/INPROZ/MARKTWAIN/wilson.txt,Простофиля Вильсон,Твен Марк
10,10,http://lib.ru/INPROZ/MARKTWAIN/r_speach.txt,Как избавиться от речей,Твен Марк
11,11,http://lib.ru/INPROZ/MARKTWAIN/prostuda.txt,Как лечить простуду,Твен Марк
12,12,http://lib.ru/INPROZ/MARKTWAIN/r_kuper.txt,Литературные грехи Фенимора Купера,Твен Марк
13,13,http://lib.ru/INPROZ/MARKTWAIN/signal.txt,Мак-Вильямсы и автоматическая сигнализация от воров,Твен Марк
14,14,http://lib.ru/INPROZ/MARKTWAIN/r_yard.txt,На школьном холме,Твен Марк
15,15,http://lib.ru/INPROZ/MARKTWAIN/parik.txt,О парикмахерах,Твен Марк
16,16,http://lib.ru/INPROZ/MARKTWAIN/tabak.txt,Относительно табака,Твен Марк
17,17,http://lib.ru/INPROZ/MARKTWAIN/../../ENGLISH/rekonstr.txt,Проект реконструкции английского языка,Твен Марк
18,18,http://lib.ru/INPROZ/MARKTWAIN/german.txt,The Awful German Language,Твен Марк
19,19,http://lib.ru/INPROZ/MARKTWAIN/stormfil.txt,Путешествие капитана Стормфилда в рай,Твен Марк
20,20,http://lib.ru/INPROZ/MARKTWAIN/r_gboy.txt,Рассказ о хорошем мальчике,Твен Марк
21,21,http://lib.ru/INPROZ/MARKTWAIN/siam.txt,Сиамские близнецы,Твен Марк
22,22,http://lib.ru/INPROZ/MARKTWAIN/music.txt,Трогательный случай,Твен Марк
23,23,http://lib.ru/INPROZ/MARKTWAIN/velo.txt,Укрощение велосипеда,Твен Марк
24,24,http://lib.ru/INPROZ/MARKTWAIN/gedliber.txt,"Человек, который совратил Гедлиберг",Твен Марк
25,25,http://lib.ru/INPROZ/MARKTWAIN/black.txt,Чернокожий слуга генерала Вашингтона,Твен Марк
26,26,http://lib.ru/INPROZ/MARKTWAIN/r_deitch.txt,"Приложения к книге ""Пешком по Европе""",Твен Марк
27,27,http://lib.ru/INPROZ/MARKTWAIN/r_revoludia.txt,Великая революция в Питкерне,Твен Марк
28,28,http://lib.ru/INPROZ/MARKTWAIN/r_niagara.txt,Ниагара,Твен Марк
29,29,http://lib.ru/INPROZ/MARKTWAIN/basnya.txt,Басня,Твен Марк
30,30,http://lib.ru/INPROZ/MARKTWAIN/detektiv.txt,Детектив с двойным прицелом,Твен Марк
31,31,http://lib.ru/INPROZ/MARKTWAIN/dison.txt,Диковинный сон,Твен Марк
32,32,http://lib.ru/INPROZ/MARKTWAIN/fanston.txt,В защиту генерала Фанстона,Твен Марк
33,33,http://lib.ru/INPROZ/MARKTWAIN/kongo.txt,Монолог короля Леопольда,Твен Марк
34,34,http://lib.ru/INPROZ/MARKTWAIN/kritikam.txt,Моим критикам-миссионерам,Твен Марк
35,35,http://lib.ru/INPROZ/MARKTWAIN/lyob.txt,Невероятное открытие доктора Леба,Твен Марк
36,36,http://lib.ru/INPROZ/MARKTWAIN/mgrant.txt,"История Мэйми Грант, девочки-миссионера",Твен Марк
37,37,http://lib.ru/INPROZ/MARKTWAIN/microb.txt,Три тысячи лет среди микробов,Твен Марк
38,38,http://lib.ru/INPROZ/MARKTWAIN/nasled.txt,Наследство в тридцать тысяч долларов,Твен Марк
39,39,http://lib.ru/INPROZ/MARKTWAIN/pasport.txt,Запоздавший русский паспорт,Твен Марк
